1;supply_node;139.00;10.03;1969.00;4.72;0
1;supply_node;2325.00;10.90;461.00;1.38;0
1;supply_node;2039.00;10.60;372.00;4.31;0
1;supply_node;1068.00;10.60;238.00;3.55;0
1;supply_node;1171.00;10.70;513.00;5.03;0
1;supply_node;153.00;11.12;138.00;1.68;0
1;supply_node;841.00;12.43;178.00;0.92;0
1;supply_node;15.00;12.40;1580.00;3.85;0
1;supply_node;2007.00;10.60;841.00;0.16;0
1;supply_node;2540.00;10.48;817.00;6.03;0
1;supply_node;2773.00;10.10;1558.00;2.32;0
1;supply_node;1654.00;10.20;531.00;4.50;0
1;supply_node;2123.00;10.10;1204.00;1.15;0
1;supply_node;2356.00;11.53;638.00;2.63;0
1;supply_node;615.00;10.23;1838.00;0.39;0
1;supply_node;1654.00;10.40;1790.00;1.87;0
1;supply_node;1166.00;10.82;533.00;4.80;0
1;supply_node;1942.00;10.32;1153.00;2.56;0
1;supply_node;1097.00;10.25;1486.00;4.04;0
1;supply_node;1362.00;10.38;1271.00;0.69;0
1;supply_node;2389.00;11.70;521.00;3.28;0
1;supply_node;871.00;12.43;259.00;2.87;0
1;supply_node;1507.00;10.55;1253.00;2.10;0
1;supply_node;2499.00;12.60;224.00;3.58;0
1;supply_node;1456.00;10.53;1288.00;1.34;0
1;supply_node;1278.00;10.07;1615.00;3.51;0
1;supply_node;937.00;11.00;1419.00;4.99;0
1;supply_node;982.00;12.38;581.00;1.64;0
1;supply_node;2993.00;11.62;1999.00;3.81;0
1;supply_node;4341.00;10.18;456.00;3.05;0
1;supply_node;88.00;11.48;565.00;4.53;0
1;supply_node;592.00;10.43;517.00;2.29;0
1;supply_node;2531.00;10.00;1262.00;5.23;0
1;supply_node;3200.00;13.30;144.00;0.42;0
1;supply_node;2829.00;10.10;1726.00;5.94;0
1;supply_node;3895.00;12.00;477.00;2.59;0
1;supply_node;749.00;10.38;1793.00;0.35;0
1;supply_node;1910.00;10.12;1535.00;4.76;0
1;supply_node;1931.00;10.40;1252.00;3.24;0
1;supply_node;3475.00;12.60;521.00;6.18;0
1;supply_node;233.00;11.23;164.00;5.41;0
1;supply_node;878.00;11.85;461.00;2.07;0
1;supply_node;2038.00;21.60;71.00;3.54;0
1;supply_node;2987.00;22.50;43.00;1.30;0
1;supply_node;898.00;10.35;2130.00;5.72;0
1;supply_node;1761.00;10.40;607.00;2.02;0
1;supply_node;2559.00;12.53;174.00;1.60;0
1;supply_node;2019.00;10.40;658.00;0.84;0
1;supply_node;3158.00;13.45;262.00;5.25;0
1;supply_node;3090.00;17.80;437.00;3.02;0
1;supply_node;1767.00;10.10;464.00;1.14;0
1;supply_node;2365.00;18.58;321.00;3.73;0
1;supply_node;2421.00;10.30;1249.00;0.38;0
1;supply_node;1869.00;10.28;1328.00;3.32;0
1;supply_node;1872.00;10.60;213.00;2.56;0
1;supply_node;2730.00;11.43;263.00;4.03;0
1;supply_node;2074.00;10.48;802.00;1.79;0
1;supply_node;2656.00;11.25;399.00;4.72;0
1;supply_node;794.00;13.53;1501.00;6.21;0
1;supply_node;722.00;13.03;1194.00;3.96;0
1;supply_node;2245.00;10.10;1316.00;5.44;0
1;supply_node;3020.00;14.35;576.00;2.09;0
1;supply_node;704.00;10.45;2027.00;6.14;0
1;supply_node;820.00;13.10;910.00;1.33;0
1;supply_node;169.00;11.38;1049.00;4.27;0
1;supply_node;885.00;11.00;1551.00;4.98;0
1;supply_node;781.00;12.60;302.00;2.74;0
1;supply_node;2859.00;11.18;831.00;5.68;0
1;supply_node;1785.00;12.03;188.00;4.91;0
1;supply_node;1067.00;10.00;1774.00;0.11;0
1;supply_node;2326.00;11.50;538.00;0.80;0
1;supply_node;1187.00;14.85;565.00;2.28;0
1;supply_node;2568.00;18.18;269.00;5.22;0
1;supply_node;1057.00;10.75;413.00;1.52;0
1;supply_node;766.00;11.50;1665.00;4.45;0
1;supply_node;707.00;10.55;145.00;1.11;0
1;supply_node;1233.00;10.38;1760.00;0.35;0
1;supply_node;2633.00;10.20;964.00;1.82;0
1;supply_node;1401.00;15.07;382.00;5.86;0
1;supply_node;4170.00;10.25;106.00;2.52;0
1;supply_node;1539.00;14.50;290.00;4.00;0
1;supply_node;2461.00;10.20;798.00;1.75;0
1;supply_node;2559.00;11.93;590.00;3.23;0
1;supply_node;2909.00;10.00;1567.00;6.17;0
1;supply_node;2781.00;11.40;1325.00;3.93;0
1;supply_node;456.00;10.10;698.00;5.40;0
1;supply_node;1556.00;9.90;497.00;3.47;0
1;supply_node;2140.00;16.58;347.00;4.94;0
1;supply_node;28.00;11.90;1539.00;2.70;0
1;supply_node;18.00;11.00;1252.00;4.88;0
1;supply_node;254.00;11.30;427.00;3.01;0
1;supply_node;2093.00;10.25;1440.00;2.24;0
1;supply_node;1958.00;10.40;1281.00;5.18;0
1;supply_node;1906.00;10.25;1380.00;5.89;0
1;supply_node;193.00;11.07;1793.00;2.54;0
1;supply_node;2314.00;10.80;484.00;0.31;0
1;supply_node;2986.00;11.48;1358.00;1.78;0
1;supply_node;489.00;11.12;344.00;3.96;0
1;supply_node;1198.00;16.10;698.00;3.19;0
1;supply_node;2196.00;20.50;38.00;6.13;0
1;supply_node;1478.00;9.90;1647.00;1.33;0
1;supply_node;1820.00;10.40;1349.00;5.37;0
1;supply_node;84.00;10.57;1281.00;3.50;0
1;supply_node;1739.00;10.30;621.00;1.26;0
1;supply_node;3074.00;10.80;1801.00;3.43;0
1;supply_node;1535.00;10.32;1128.00;4.91;0
1;supply_node;703.00;11.03;261.00;4.15;0
1;supply_node;938.00;12.73;793.00;0.80;0
1;supply_node;790.00;9.93;914.00;2.27;0
1;supply_node;2203.00;10.95;673.00;0.03;0
1;supply_node;115.00;10.88;996.00;4.45;0
1;supply_node;1036.00;9.95;1849.00;3.68;0
1;supply_node;1746.00;10.35;911.00;0.34;0
1;supply_node;3641.00;11.73;708.00;4.38;0
1;supply_node;200.00;10.10;1320.00;5.86;0
1;supply_node;2996.00;17.08;463.00;1.75;0
1;supply_node;336.00;12.32;1736.00;4.68;0
1;supply_node;462.00;11.25;184.00;0.98;0
1;supply_node;3611.00;11.03;871.00;3.92;0
1;supply_node;180.00;10.90;753.00;5.40;0
1;supply_node;1784.00;10.32;1407.00;3.15;0
1;supply_node;3991.00;10.10;209.00;5.33;0
1;supply_node;2800.00;12.82;148.00;2.70;0
1;supply_node;1034.00;10.85;505.00;5.63;0
1;supply_node;2381.00;11.03;429.00;1.94;0
1;supply_node;1729.00;10.18;441.00;4.87;0
1;supply_node;1009.00;11.05;1398.00;1.52;0
1;supply_node;738.00;13.25;414.00;4.10;0
1;supply_node;1024.00;10.88;1386.00;0.76;0
1;supply_node;3055.00;20.38;53.00;2.24;0
1;supply_node;3136.00;12.50;219.00;6.28;0
1;supply_node;503.00;10.75;525.00;1.48;0
1;supply_node;2245.00;10.70;1693.00;2.17;0
1;supply_node;71.00;11.62;388.00;0.30;0
1;supply_node;17.00;12.43;723.00;1.78;0
1;supply_node;174.00;11.00;19.00;5.82;0
1;supply_node;1579.00;9.90;828.00;1.71;0
1;supply_node;1127.00;10.03;79.00;6.12;0
1;supply_node;2683.00;10.40;1101.00;5.36;0
1;supply_node;1910.00;10.50;459.00;2.01;0
1;supply_node;33.00;12.98;1668.00;4.60;0
1;supply_node;839.00;10.60;1664.00;4.18;0
1;supply_node;2667.00;17.35;567.00;0.48;0
1;supply_node;1073.00;10.40;1440.00;3.42;0
1;supply_node;59.00;11.30;1064.00;4.90;0
1;supply_node;1617.00;14.12;302.00;2.66;0
1;supply_node;2731.00;10.45;1136.00;0.79;0
1;supply_node;802.00;12.80;477.00;4.83;0
1;supply_node;323.00;11.10;10.00;2.96;0
1;supply_node;3192.00;14.23;333.00;0.72;0
1;supply_node;2402.00;11.20;490.00;2.20;0
1;supply_node;3056.00;14.85;571.00;1.43;0
1;supply_node;3020.00;10.10;1622.00;4.37;0
1;supply_node;1172.00;9.98;323.00;0.26;0
1;supply_node;1168.00;10.43;1773.00;1.74;0
1;supply_node;1601.00;10.88;400.00;3.91;0
1;supply_node;2845.00;10.48;932.00;1.67;0
1;supply_node;1872.00;10.55;1741.00;3.15;0
1;supply_node;2864.00;11.03;1140.00;6.08;0
1;supply_node;1722.00;10.10;743.00;2.39;0
1;supply_node;2393.00;10.30;998.00;4.56;0
1;supply_node;2158.00;10.15;1316.00;1.21;0
1;supply_node;1431.00;10.28;1599.00;2.69;0
1;supply_node;1645.00;10.70;1073.00;0.45;0
1;supply_node;787.00;12.75;1585.00;4.86;0
1;supply_node;446.00;11.00;136.00;2.62;0
1;supply_node;1244.00;10.80;223.00;4.10;0
1;supply_node;1264.00;15.28;577.00;0.75;0
1;supply_node;3786.00;10.48;602.00;4.79;0
1;supply_node;1460.00;10.10;1775.00;6.27;0
1;supply_node;1720.00;10.10;634.00;2.92;0
1;supply_node;1118.00;10.50;188.00;5.51;0
1;supply_node;953.00;10.93;2148.00;2.16;0
1;supply_node;498.00;10.80;888.00;1.39;0
1;supply_node;881.00;11.38;1582.00;4.34;0
1;supply_node;2183.00;10.10;1093.00;5.81;0
1;supply_node;2838.00;10.65;1221.00;3.57;0
1;supply_node;488.00;11.90;909.00;5.05;0
1;supply_node;2016.00;20.38;238.00;1.70;0
1;supply_node;4291.00;10.60;713.00;0.94;0
1;supply_node;2889.00;13.62;1488.00;3.88;0
1;supply_node;411.00;12.35;1774.00;5.35;0
1;supply_node;141.00;10.53;1830.00;1.24;0
1;supply_node;2893.00;11.28;1015.00;5.28;0
1;supply_node;2422.00;11.07;476.00;0.48;0
1;supply_node;1742.00;10.30;340.00;3.41;0
1;supply_node;693.00;10.35;1814.00;1.17;0
1;supply_node;1710.00;13.38;73.00;5.59;0
1;supply_node;2075.00;11.62;289.00;4.83;0
1;supply_node;3846.00;10.78;733.00;1.48;0
1;supply_node;3546.00;14.35;283.00;4.06;0
1;supply_node;379.00;11.65;1792.00;0.72;0
1;supply_node;1996.00;10.57;810.00;2.19;0
1;supply_node;2440.00;10.20;827.00;2.88;0
1;supply_node;1301.00;15.55;770.00;4.37;0
1;supply_node;2844.00;10.20;1642.00;2.12;0
1;supply_node;3826.00;10.40;629.00;3.60;0
1;supply_node;2683.00;9.90;270.00;0.25;0
1;supply_node;612.00;15.90;1655.00;4.30;0
1;supply_node;412.00;11.98;1737.00;5.77;0
1;supply_node;1311.00;11.30;1896.00;2.43;0
1;supply_node;2261.00;10.28;1819.00;1.67;0
1;supply_node;1387.00;10.50;1360.00;0.90;0
1;supply_node;1805.00;10.38;1876.00;3.84;0
1;supply_node;997.00;11.40;190.00;5.32;0
1;supply_node;472.00;10.15;803.00;3.07;0
1;supply_node;1508.00;11.05;1939.00;4.55;0
1;supply_node;2199.00;11.35;625.00;1.21;0
1;supply_node;1947.00;14.45;222.00;5.25;0
1;supply_node;1703.00;12.55;150.00;0.44;0
1;supply_node;707.00;10.20;2162.00;5.96;0
1;supply_node;1185.00;10.75;2015.00;2.61;0
1;supply_node;1349.00;12.93;701.00;5.55;0
1;supply_node;663.00;16.50;1645.00;4.79;0
1;supply_node;1866.00;11.30;170.00;6.26;0
1;supply_node;1552.00;10.35;1162.00;4.02;0
1;supply_node;3098.00;12.73;587.00;0.68;0
1;supply_node;277.00;11.00;361.00;2.16;0
1;supply_node;571.00;10.45;689.00;1.39;0
1;supply_node;1257.00;10.07;1806.00;4.33;0
1;supply_node;19.00;10.70;1404.00;0.21;0
1;supply_node;114.00;11.62;277.00;2.80;0
1;supply_node;339.00;10.90;83.00;5.74;0
1;supply_node;1056.00;10.48;1412.00;1.63;0
1;supply_node;2504.00;9.98;1435.00;3.10;0
1;supply_node;2664.00;10.00;1698.00;5.28;0
1;supply_node;612.00;11.75;487.00;1.93;0
1;supply_node;825.00;10.15;941.00;4.51;0
1;supply_node;3599.00;12.73;324.00;1.17;0
1;supply_node;2192.00;10.73;766.00;0.40;0
1;supply_node;2763.00;12.18;702.00;3.34;0
1;supply_node;2562.00;10.10;983.00;4.82;0
1;supply_node;409.00;11.00;115.00;4.75;0
1;supply_node;894.00;10.78;1275.00;6.23;0
1;supply_node;365.00;10.40;709.00;2.88;0
1;supply_node;909.00;11.40;1106.00;5.47;0
1;supply_node;3744.00;10.82;685.00;2.12;0
1;supply_node;1945.00;10.80;809.00;1.35;0
1;supply_node;1153.00;10.00;369.00;4.29;0
1;supply_node;1055.00;10.50;379.00;3.52;0
1;supply_node;1113.00;10.43;1218.00;0.18;0
1;supply_node;1836.00;10.57;737.00;5.70;0
1;supply_node;2540.00;20.48;345.00;0.89;0
1;supply_node;134.00;10.38;1312.00;3.83;0
1;supply_node;3664.00;10.80;868.00;0.13;0
1;supply_node;966.00;11.55;290.00;5.24;0
1;supply_node;3958.00;12.07;523.00;0.43;0
1;supply_node;672.00;11.18;6.00;4.47;0
1;supply_node;205.00;10.80;1886.00;1.13;0
1;supply_node;3280.00;13.00;405.00;0.36;0
1;supply_node;1883.00;10.18;1603.00;1.84;0
1;supply_node;2189.00;21.85;176.00;4.78;0
1;supply_node;857.00;11.03;1644.00;4.01;0
1;supply_node;2797.00;12.68;708.00;0.67;0
1;supply_node;664.00;12.32;1066.00;3.25;0
1;supply_node;921.00;10.40;1489.00;6.19;0
1;supply_node;1587.00;11.75;1983.00;2.84;0
1;supply_node;1625.00;10.40;1167.00;5.42;0
1;supply_node;823.00;11.00;1091.00;2.08;0
1;supply_node;1146.00;9.90;343.00;3.56;0
1;supply_node;3597.00;10.10;254.00;1.31;0
1;supply_node;283.00;12.30;1808.00;5.73;0
1;supply_node;2533.00;10.07;1536.00;3.49;0
1;supply_node;1478.00;10.20;347.00;4.96;0
1;supply_node;626.00;10.28;1920.00;1.62;0
1;supply_node;855.00;10.40;1406.00;5.66;0
1;supply_node;288.00;12.70;521.00;0.85;0
1;supply_node;975.00;10.00;1129.00;3.79;0
